One adult with no children	,0.23,25-44,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,101,126,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,33,128,NA,NA,NA,NA
One adult with no children	,0.23,45-64,TRUE,TRUE,2,22,443,726,1037,1292,371,347,2150,424,510,1436,855,951,2656,218,2633,856,2512,547,1429,545,906,793,855
One adult with no children	,0.23,45-64,TRUE,TRUE,1,12,31,NA,NA,190,NA,100,75,NA,NA,NA,NA,NA,85,197,30,NA,NA,NA,NA,NA,NA,83,112
One adult with no children	,0.23,45-64,TRUE,TRUE,1,13,299,258,443,149,NA,522,943,172,16,134,561,656,130,332,486,425,310,64,74,419,300,377,114
One adult with no children	,0.23,45-64,TRUE,FALSE,1,13,21,NA,NA,NA,NA,NA,NA,NA,144,NA,74,NA,NA,83,NA,NA,104,11,NA,NA,NA,NA,NA
One adult with no children	,0.23,45-64,FALSE,FALSE,1,12,129,241,NA,NA,NA,102,208,NA,183,61,NA,111,61,58,170,203,30,NA,92,654,159,514,204
One adult with no children	,0.23,45-64,TRUE,FALSE,1,12,21,NA,NA,NA,356,307,NA,154,7,13,493,82,65,147,232,158,113,107,130,201,69,NA,134
One adult with no children	,0.23,45-64,TRUE,TRUE,2,21,NA,211,NA,428,NA,NA,291,59,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,26
One adult with no children	,0.23,65 and over,TRUE,TRUE,1,13,283,NA,NA,NA,227,NA,617,309,77,230,136,550,71,330,682,340,173,597,423,559,664,576,546
One adult with no children	,0.23,65 and over,TRUE,TRUE,2,21,129,NA,232,NA,NA,NA,NA,NA,61,NA,NA,26,154,43,77,85,59,10,66,57,11,61,172
One adult with no children	,0.23,65 and over,TRUE,TRUE,2,22,1197,1742,1216,366,363,2470,1312,1334,2092,776,750,1852,800,413,2058,1300,1643,1276,2493,877,577,1943,1937
One adult with no children	,0.23,65 and over,FALSE,FALSE,1,12,476,842,NA,510,210,564,221,584,228,375,221,433,313,295,726,178,323,560,854,581,149,478,374
One adult with no children	,0.23,65 and over,TRUE,TRUE,1,12,141,NA,NA,162,NA,79,250,602,NA,51,151,331,60,73,168,217,143,12,92,228,NA,218,107
One adult with no children	,0.23,65 and over,TRUE,FALSE,1,12,362,551,541,289,NA,390,654,990,298,86,758,289,419,334,503,462,680,378,510,272,388,457,753
One adult with no children	,0.23,65 and over,TRUE,FALSE,1,13,45,172,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,10,29,NA,NA,NA,NA,61,38,27,337
One adult with no children	,0.23,65 and over,FALSE,FALSE,1,13,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,Under 18,TRUE,TRUE,2,22,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,18-24,TRUE,TRUE,2,22,225,NA,NA,NA,NA,NA,NA,736,625,NA,117,NA,169,202,297,102,365,211,NA,133,NA,65,NA
More than one adult with children,0.24,18-24,TRUE,TRUE,1,13,42,NA,NA,NA,195,NA,NA,67,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,18-24,TRUE,TRUE,2,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,18-24,TRUE,FALSE,1,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,18-24,FALSE,FALSE,1,12,6,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,25-44,FALSE,FALSE,1,12,9,NA,NA,NA,NA,NA,NA,357,NA,NA,62,222,NA,NA,387,26,41,85,NA,NA,122,347,145
More than one adult with children,0.24,25-44,TRUE,TRUE,1,13,243,183,NA,171,332,176,364,206,NA,NA,NA,NA,59,243,352,300,NA,176,NA,NA,381,263,103
More than one adult with children,0.24,25-44,TRUE,TRUE,2,22,608,NA,915,NA,516,294,1161,775,743,442,184,910,1267,2135,889,414,693,1345,271,511,386,578,860
More than one adult with children,0.24,25-44,FALSE,FALSE,1,13,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,36,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,25-44,TRUE,FALSE,1,13,57,NA,NA,NA,NA,NA,153,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,67,NA,NA
More than one adult with children,0.24,25-44,TRUE,TRUE,2,21,9,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,7,NA,NA,127,NA,NA,NA,NA,NA,NA,124,NA
More than one adult with children,0.24,25-44,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,71,NA,69,NA,48,NA,NA,NA,NA,146
More than one adult with children,0.24,25-44,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,45-64,TRUE,TRUE,1,13,114,NA,NA,NA,257,NA,162,724,NA,95,NA,172,263,88,NA,74,78,NA,133,145,442,NA,304
More than one adult with children,0.24,45-64,TRUE,TRUE,2,22,48,NA,NA,NA,NA,NA,NA,138,329,NA,364,NA,251,26,245,NA,320,100,220,NA,43,NA,118
More than one adult with children,0.24,45-64,FALSE,FALSE,1,12,24,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,79,182,NA,NA,111,45,138,9,NA,NA,NA
More than one adult with children,0.24,45-64,TRUE,TRUE,2,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,45-64,TRUE,FALSE,1,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,48
More than one adult with children,0.24,45-64,TRUE,FALSE,1,13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,61,NA,51,NA,NA
More than one adult with children,0.24,45-64,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA
More than one adult with children,0.24,45-64,FALSE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,83,65,NA,NA,NA,NA,NA
More than one adult with children,0.24,65 and over,FALSE,FALSE,1,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,76,NA,NA,NA,NA,NA,NA,NA,89,66,NA
More than one adult with children,0.24,65 and over,TRUE,TRUE,1,13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,151,102,31
More than one adult with children,0.24,65 and over,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,65 and over,TRUE,TRUE,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,189,NA,NA,38,NA,NA,67
More than one adult with children,0.24,65 and over,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,17,NA,NA,NA,NA,NA,NA
More than one adult with children,0.24,65 and over,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,63
More than one adult with no children,0.24,18-24,TRUE,TRUE,2,22,324,NA,NA,NA,840,934,483,137,210,838,766,382,316,673,43,647,856,556,1340,603,582,386,574
More than one adult with no children,0.24,18-24,TRUE,TRUE,1,13,21,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,182,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.24,18-24,FALSE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.24,18-24,FALSE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA
More than one adult with no children,0.24,18-24,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143
More than one adult with no children,0.24,25-44,FALSE,FALSE,1,12,6,NA,NA,NA,NA,46,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA
More than one adult with no children,0.24,25-44,TRUE,TRUE,1,13,39,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA
More than one adult with no children,0.24,25-44,TRUE,TRUE,2,22,121,NA,240,NA,NA,NA,469,NA,693,328,267,221,129,NA,61,157,78,124,635,320,481,617,215
More than one adult with no children,0.24,25-44,TRUE,TRUE,2,21,NA,NA,NA,NA,NA,NA,93,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
More than one adult with no children,0.24,25-44,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,89,NA,NA,NA,NA,NA
More than one adult with no children,0.24,25-44,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,29,NA
More than one adult with no children,0.24,25-44,FALSE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,NA,NA
More than one adult with no children,0.24,45-64,FALSE,FALSE,1,12,98,NA,NA,NA,NA,NA,79,136,67,188,NA,NA,66,NA,119,NA,97,72,NA,NA,253,119,84
More than one adult with no children,0.24,45-64,TRUE,TRUE,1,13,66,690,NA,NA,258,349,354,86,65,53,143,97,313,118,219,180,36,168,67,249,228,168,165
More than one adult with no children,0.24,45-64,TRUE,FALSE,1,12,63,NA,NA,NA,NA,29,184,10,NA,NA,NA,57,NA,73,210,65,NA,18,18,NA,143,NA,NA
More than one adult with no children,0.24,45-64,TRUE,TRUE,2,22,85,NA,NA,461,NA,NA,476,422,286,NA,447,483,NA,126,342,756,624,186,256,425,181,155,132
More than one adult with no children,0.24,45-64,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,138,NA,NA,NA,75,30,76,83,NA,NA,66,69,156,NA,NA,85,NA,NA
More than one adult with no children,0.24,45-64,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,44,NA,NA,NA,NA,NA
More than one adult with no children,0.24,45-64,TRUE,TRUE,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
More than one adult with no children,0.24,65 and over,TRUE,TRUE,1,13,63,NA,232,265,NA,NA,54,NA,144,NA,NA,55,NA,192,109,167,598,686,133,124,55,354,331
More than one adult with no children,0.24,65 and over,FALSE,FALSE,1,12,84,137,211,NA,NA,83,70,127,91,115,81,NA,77,40,278,177,25,236,NA,622,432,415,271
More than one adult with no children,0.24,65 and over,TRUE,TRUE,2,22,69,NA,NA,NA,NA,NA,NA,NA,101,160,NA,66,53,NA,NA,128,356,97,NA,450,40,361,NA
More than one adult with no children,0.24,65 and over,TRUE,TRUE,2,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,19,NA,NA
More than one adult with no children,0.24,65 and over,FALSE,FALSE,1,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.24,65 and over,TRUE,FALSE,1,12,42,270,232,296,171,55,10,99,NA,62,68,35,NA,243,126,111,261,140,66,27,133,36,141
More than one adult with no children,0.24,65 and over,TRUE,TRUE,1,12,22,NA,NA,NA,NA,56,NA,NA,279,NA,NA,NA,NA,NA,119,42,180,NA,461,NA,NA,49,NA
More than one adult with no children,0.24,65 and over,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,144
One adult with children,0.24,18-24,TRUE,TRUE,2,22,66,NA,NA,NA,NA,NA,65,NA,301,NA,69,NA,NA,NA,NA,338,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,18-24,TRUE,TRUE,2,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,18-24,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,18-24,TRUE,TRUE,1,13,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,25-44,TRUE,TRUE,2,22,502,NA,204,262,1357,353,1015,637,532,486,223,1035,321,802,452,82,130,725,506,471,484,804,737
One adult with children,0.24,25-44,TRUE,FALSE,1,13,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,160,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,25-44,FALSE,FALSE,1,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,415,NA,17,69,NA,NA,274,NA,NA
One adult with children,0.24,25-44,FALSE,FALSE,1,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,25-44,TRUE,TRUE,1,13,48,NA,NA,NA,NA,NA,74,263,96,NA,69,109,63,28,72,NA,NA,427,45,261,249,NA,404
One adult with children,0.24,25-44,TRUE,FALSE,1,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,25-44,TRUE,TRUE,2,21,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,25-44,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,45-64,TRUE,TRUE,1,13,72,NA,NA,165,248,NA,143,75,120,NA,96,141,NA,NA,NA,NA,NA,NA,63,NA,308,85,222
One adult with children,0.24,45-64,TRUE,TRUE,2,22,57,NA,NA,NA,92,115,329,142,NA,774,57,382,NA,151,373,592,NA,151,495,NA,46,553,NA
One adult with children,0.24,45-64,TRUE,TRUE,2,21,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,45-64,FALSE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,98,NA,NA,346,23,NA,NA,NA,NA,98,NA,NA,NA
One adult with children,0.24,45-64,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,45-64,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,209,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with children,0.24,65 and over,TRUE,TRUE,1,13,18,NA,NA,NA,NA,17,NA,NA,94,NA,NA,56,NA,NA,52,66,NA,NA,NA,NA,NA,35,NA
One adult with children,0.24,65 and over,TRUE,TRUE,1,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA
One adult with children,0.24,65 and over,FALSE,FALSE,1,12,NA,NA,227,NA,NA,NA,90,79,NA,72,NA,33,NA,NA,215,NA,NA,NA,NA,58,107,98,38
One adult with children,0.24,65 and over,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,106,NA,NA,NA,159,344,NA,NA,NA,69,NA,155,NA
One adult with children,0.24,65 and over,TRUE,TRUE,2,22,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,60,82,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
One adult with children,0.24,65 and over,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,18-24,TRUE,TRUE,2,22,700,850,168,1166,338,147,175,435,106,NA,71,64,NA,690,39,NA,125,49,87,NA,152,630,NA
One adult with no children	,0.24,18-24,TRUE,TRUE,2,21,30,NA,NA,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,18-24,TRUE,TRUE,1,13,18,NA,NA,342,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,18-24,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA
One adult with no children	,0.24,25-44,FALSE,FALSE,1,12,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,25-44,TRUE,TRUE,2,22,1250,3020,NA,1357,1261,423,257,456,NA,281,501,599,173,1956,126,297,99,594,163,NA,697,1322,1623
One adult with no children	,0.24,25-44,TRUE,TRUE,2,21,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,25-44,TRUE,FALSE,1,12,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,25-44,TRUE,TRUE,1,13,138,215,440,NA,878,NA,135,63,166,33,161,NA,NA,100,NA,NA,NA,114,NA,NA,NA,88,61
One adult with no children	,0.24,25-44,TRUE,FALSE,1,13,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
One adult with no children	,0.24,25-44,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,116,NA
One adult with no children	,0.24,45-64,TRUE,TRUE,1,13,351,335,530,273,NA,NA,93,330,66,299,90,178,218,1542,259,162,NA,211,497,177,86,1079,NA
One adult with no children	,0.24,45-64,TRUE,TRUE,2,22,979,627,1063,158,461,255,173,880,655,1313,515,350,1109,1629,1010,1362,461,177,1153,154,317,1288,738
One adult with no children	,0.24,45-64,TRUE,FALSE,1,12,144,NA,196,169,NA,NA,113,123,NA,NA,NA,95,73,178,61,357,86,NA,NA,51,99,162,52
One adult with no children	,0.24,45-64,FALSE,FALSE,1,12,136,537,NA,202,NA,NA,132,56,NA,NA,85,159,111,65,52,NA,41,225,402,NA,204,15,113
One adult with no children	,0.24,45-64,TRUE,FALSE,1,13,54,NA,NA,NA,NA,NA,64,NA,54,NA,236,NA,121,NA,NA,NA,NA,NA,NA,NA,186,NA,NA
One adult with no children	,0.24,45-64,TRUE,TRUE,2,21,48,266,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,75,NA,78,NA,148,NA,82,67,NA,NA
One adult with no children	,0.24,45-64,TRUE,TRUE,1,12,54,NA,192,NA,NA,94,NA,71,NA,NA,86,NA,NA,139,NA,NA,56,49,NA,NA,155,253,135
One adult with no children	,0.24,65 and over,TRUE,FALSE,1,12,474,403,1046,NA,608,515,438,377,445,182,226,397,376,685,361,345,567,339,634,443,563,767,353
One adult with no children	,0.24,65 and over,FALSE,FALSE,1,12,480,500,1618,371,NA,216,545,393,275,73,255,81,189,397,314,521,355,281,336,646,469,1009,236
One adult with no children	,0.24,65 and over,TRUE,TRUE,2,22,1094,2050,1025,2102,1090,678,1602,1116,802,1144,698,486,756,981,599,1130,1585,1651,2852,1172,1347,2226,1238
One adult with no children	,0.24,65 and over,TRUE,TRUE,2,21,57,NA,NA,NA,NA,163,NA,249,19,222,NA,78,90,158,69,75,11,92,79,NA,NA,115,41
One adult with no children	,0.24,65 and over,TRUE,TRUE,1,12,126,NA,NA,419,NA,NA,306,61,262,58,112,21,33,527,121,149,122,188,103,151,83,117,367
One adult with no children	,0.24,65 and over,TRUE,FALSE,1,13,43,NA,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,100,145,NA,8,379,12
One adult with no children	,0.24,65 and over,FALSE,FALSE,1,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,80,NA,NA,NA,NA
One adult with no children	,0.24,65 and over,TRUE,TRUE,1,13,210,NA,369,NA,427,98,130,246,210,390,71,1076,227,970,173,390,213,421,665,49,490,621,354
More than one adult with children,0.25,18-24,TRUE,TRUE,2,22,299,567,NA,1033,279,259,262,58,187,38,NA,68,42,297,104,725,330,53,NA,114,NA,77,NA
More than one adult with children,0.25,18-24,TRUE,TRUE,1,13,27,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA
More than one adult with children,0.25,18-24,FALSE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,25-44,TRUE,TRUE,2,21,27,NA,NA,NA,NA,NA,58,NA,19,NA,NA,NA,NA,77,NA,NA,NA,70,NA,NA,NA,130,NA
More than one adult with children,0.25,25-44,TRUE,TRUE,2,22,467,558,3062,606,225,2151,727,290,755,489,1207,1546,935,651,1096,757,1225,263,117,533,623,312,245
More than one adult with children,0.25,25-44,TRUE,TRUE,1,13,312,416,NA,NA,NA,308,191,227,163,280,NA,217,96,NA,243,92,132,79,691,352,503,109,84
More than one adult with children,0.25,25-44,FALSE,FALSE,1,12,54,NA,NA,NA,NA,243,NA,NA,96,NA,NA,178,NA,26,NA,38,651,NA,NA,121,NA,195,84
More than one adult with children,0.25,25-44,TRUE,FALSE,1,13,39,NA,NA,399,NA,NA,NA,NA,58,NA,200,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,129
More than one adult with children,0.25,25-44,TRUE,TRUE,1,12,30,NA,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,70,NA,NA,NA,NA
More than one adult with children,0.25,25-44,TRUE,FALSE,1,12,24,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,56,NA,NA,NA,NA,48,NA,158,NA,NA,NA,20
More than one adult with children,0.25,25-44,FALSE,FALSE,1,13,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,45-64,TRUE,TRUE,2,22,106,NA,196,NA,625,152,760,317,191,NA,211,111,81,89,232,353,674,69,163,NA,216,480,NA
More than one adult with children,0.25,45-64,FALSE,FALSE,1,13,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,45-64,TRUE,TRUE,1,13,45,NA,NA,194,NA,76,103,98,125,330,180,140,NA,71,388,130,142,505,76,9,35,NA,451
More than one adult with children,0.25,45-64,FALSE,FALSE,1,12,45,NA,NA,NA,NA,21,27,351,83,220,226,NA,NA,120,NA,45,187,NA,8,115,175,NA,NA
More than one adult with children,0.25,45-64,TRUE,FALSE,1,13,40,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,45-64,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,191,57,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,45-64,TRUE,TRUE,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,45-64,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,189,NA
More than one adult with children,0.25,65 and over,FALSE,FALSE,1,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,92,NA,NA,NA,NA,40,NA,66,NA
More than one adult with children,0.25,65 and over,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,109,NA,NA
More than one adult with children,0.25,65 and over,TRUE,TRUE,2,22,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,82,NA,102,103,NA,NA,NA
More than one adult with children,0.25,65 and over,TRUE,FALSE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with children,0.25,65 and over,TRUE,TRUE,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,62,NA
More than one adult with no children,0.25,Under 18,TRUE,TRUE,2,22,NA,NA,NA,NA,NA,NA,116,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.25,18-24,TRUE,TRUE,2,22,314,897,334,374,622,1046,NA,162,260,160,522,488,566,266,539,183,310,339,NA,311,412,128,330
More than one adult with no children,0.25,18-24,TRUE,TRUE,1,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.25,18-24,TRUE,TRUE,2,21,33,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.25,18-24,TRUE,FALSE,1,12,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.25,18-24,FALSE,FALSE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,90,NA,NA,NA,NA,NA,NA
More than one adult with no children,0.25,18-24,TRUE,TRUE,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
